Time,Vmeas,VPSO,VLS
4224,13.214735,13.2193291447327,13.2636518755914
4225,13.220645,13.2193465716019,13.2636563962415
4226,13.220645,13.2193639919996,13.2636609090463
4227,13.214735,13.2193814059281,13.2636654140195
4228,13.214735,13.2193988133898,13.2636699111747
4229,13.214735,13.2194162143871,13.2636744005254
4230,13.220645,13.2194336089225,13.2636788820852
4231,13.220645,13.2194509969983,13.2636833558675
4232,13.220645,13.2194683786169,13.2636878218859
4233,13.214735,13.2194857537808,13.2636922801539
4234,13.214735,13.2195031224923,13.2636967306848
4235,13.214735,13.2195204847538,13.2637011734922
4236,13.214735,13.2195378405678,13.2637056085895
4237,13.214735,13.2195551899365,13.2637100359899
4238,13.214735,13.2195725328625,13.2637144557069
4239,13.220645,13.219589869348,13.2637188677539
4240,13.214735,13.2196071993956,13.263723272144
4241,13.214735,13.2196245230075,13.2637276688907
4242,13.220645,13.2196418401862,13.2637320580071
4243,13.214735,13.2196591509341,13.2637364395065
4244,13.220645,13.2196764552535,13.2637408134022
4245,13.220645,13.2196937531469,13.2637451797073
4246,13.220645,13.2197110446165,13.263749538435
4247,13.214735,13.2197283296649,13.2637538895984
4248,13.220645,13.2197456082944,13.2637582332107
4249,13.220645,13.2197628805073,13.263762569285
4250,13.220645,13.2197801463061,13.2637668978344
4251,13.220645,13.2197974056932,13.2637712188718
4252,13.220645,13.2198146586708,13.2637755324105
4253,13.220645,13.2198319052415,13.2637798384633
4254,13.220645,13.2198491454075,13.2637841370433
4255,13.214735,13.2198663791713,13.2637884281634
4256,13.214735,13.2198836065353,13.2637927118365
4257,13.220645,13.2199008275018,13.2637969880757
4258,13.214735,13.2199180420731,13.2638012568938
4259,13.220645,13.2199352502517,13.2638055183036
4260,13.220645,13.21995245204,13.2638097723181
4261,13.220645,13.2199696474402,13.2638140189501
4262,13.214735,13.2199868364549,13.2638182582124
4263,13.220645,13.2200040190863,13.2638224901177
4264,13.220645,13.2200211953368,13.2638267146788
4265,13.220645,13.2200383652088,13.2638309319086
4266,13.220645,13.2200555287047,13.2638351418196
4267,13.214735,13.2200726858268,13.2638393444247
4268,13.220645,13.2200898365775,13.2638435397365
4269,13.220645,13.2201069809592,13.2638477277676
4270,13.220645,13.2201241189742,13.2638519085306
4271,13.220645,13.2201412506249,13.2638560820383
4272,13.220645,13.2201583759137,13.2638602483032
4273,13.220645,13.2201754948429,13.2638644073378
4274,13.220645,13.2201926074148,13.2638685591547
4275,13.220645,13.2202097136319,13.2638727037664
4276,13.220645,13.2202268134965,13.2638768411855
4277,13.220645,13.220243907011,13.2638809714244
4278,13.214735,13.2202609941777,13.2638850944955
4279,13.214735,13.2202780749989,13.2638892104114
4280,13.220645,13.2202951494771,13.2638933191844
4281,13.214735,13.2203122176146,13.2638974208269
4282,13.214735,13.2203292794138,13.2639015153514
4283,13.220645,13.2203463348769,13.2639056027701
4284,13.214735,13.2203633840064,13.2639096830953
4285,13.220645,13.2203804268045,13.2639137563395
4286,13.220645,13.2203974632738,13.2639178225148
4287,13.214735,13.2204144934164,13.2639218816336
4288,13.214735,13.2204315172348,13.2639259337081
4289,13.214735,13.2204485347313,13.2639299787506
4290,13.214735,13.2204655459082,13.2639340167731
4291,13.220645,13.2204825507679,13.263938047788
4292,13.214735,13.2204995493128,13.2639420718073
4293,13.214735,13.2205165415452,13.2639460888433
4294,13.214735,13.2205335274674,13.2639500989079
4295,13.220645,13.2205505070817,13.2639541020134
4296,13.214735,13.2205674803906,13.2639580981718
4297,13.220645,13.2205844473964,13.2639620873952
4298,13.220645,13.2206014081013,13.2639660696956
4299,13.220645,13.2206183625078,13.2639700450849
4300,13.220645,13.2206353106182,13.2639740135753
4301,13.220645,13.2206522524347,13.2639779751787
4302,13.214735,13.2206691879599,13.2639819299069
4303,13.220645,13.2206861171959,13.2639858777721
4304,13.220645,13.2207030401451,13.263989818786
4305,13.220645,13.2207199568099,13.2639937529606
4306,13.220645,13.2207368671926,13.2639976803077
4307,13.220645,13.2207537712956,13.2640016008392
4308,13.214735,13.220770669121,13.2640055145668
4309,13.220645,13.2207875606714,13.2640094215025
4310,13.214735,13.220804445949,13.264013321658
4311,13.214735,13.2208213249561,13.2640172150451
4312,13.220645,13.2208381976952,13.2640211016755
4313,13.220645,13.2208550641684,13.2640249815609
4314,13.214735,13.2208719243781,13.2640288547131
4315,13.220645,13.2208887783268,13.2640327211437
4316,13.214735,13.2209056260166,13.2640365808644
4317,13.214735,13.2209224674499,13.2640404338868
4318,13.214735,13.220939302629,13.2640442802226
4319,13.214735,13.2209561315563,13.2640481198834
4320,13.220645,13.2209729542341,13.2640519528807
4321,13.214735,13.2209897706646,13.2640557792261
4322,13.214735,13.2210065808503,13.2640595989312
4323,13.220645,13.2210233847934,13.2640634120074
4324,13.220645,13.2210401824963,13.2640672184664
4325,13.220645,13.2210569739613,13.2640710183195
4326,13.220645,13.2210737591906,13.2640748115783
4327,13.220645,13.2210905381866,13.2640785982541
4328,13.220645,13.2211073109517,13.2640823783585
4329,13.220645,13.2211240774881,13.2640861519027
4330,13.214735,13.2211408377981,13.2640899188983
4331,13.214735,13.2211575918841,13.2640936793565
4332,13.220645,13.2211743397483,13.2640974332886
4333,13.214735,13.2211910813931,13.2641011807062
4334,13.220645,13.2212078168209,13.2641049216203
4335,13.220645,13.2212245460338,13.2641086560424
4336,13.214735,13.2212412690342,13.2641123839837
4337,13.220645,13.2212579858244,13.2641161054554
4338,13.214735,13.2212746964068,13.2641198204687
